id,resource_id,ts,pp1,pp2,pp3,,activity,curtain,data,device_id,distance sensor,hours_since_today,light,light sensor,operation,participant,pp3,recipient,reed sensor,sender,Temperature,ts,window
11776,HH1_outdoor,2024-09-01T09:45:02,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",20.8125,1725176702489,
11835,outdoor_sender,2024-09-01T10:31:16,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725179476792,
11852,HH1_outdoor,2024-09-01T10:44:18,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",22.6875,1725176702489,
11853,HH1_outdoor,2024-09-01T10:44:18,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",22.6875,1725180257949,
11926,outdoor_sender,2024-09-01T11:30:48,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725183048018,
12031,HH1_outdoor,2024-09-01T12:39:58,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",26.75,1725180257949,
12032,HH1_outdoor,2024-09-01T12:39:58,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",26.75,1725187197861,
12313,HH1_outdoor,2024-09-01T15:35:41,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",32.25,1725187197861,
12314,HH1_outdoor,2024-09-01T15:35:42,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",32.25,1725197741803,
12433,HH1_outdoor,2024-09-01T16:52:53,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",33.125,1725197741803,
12434,HH1_outdoor,2024-09-01T16:52:53,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",33.125,1725202373328,
12461,,2024-09-01T17:09:50,,,,,,,,,,72,,,,,,,,,21.3,1724882400000,
12462,,2024-09-01T17:09:50,,,,,,,,,,71,,,,,,,,,20.3,1724886000000,
12463,,2024-09-01T17:09:50,,,,,,,,,,70,,,,,,,,,19.9,1724889600000,
12464,,2024-09-01T17:09:50,,,,,,,,,,69,,,,,,,,,19.1,1724893200000,
12465,,2024-09-01T17:09:50,,,,,,,,,,68,,,,,,,,,18.7,1724896800000,
12466,,2024-09-01T17:09:50,,,,,,,,,,67,,,,,,,,,18.1,1724900400000,
12467,,2024-09-01T17:09:50,,,,,,,,,,66,,,,,,,,,17.6,1724904000000,
12468,,2024-09-01T17:09:50,,,,,,,,,,65,,,,,,,,,17.3,1724907600000,
12469,,2024-09-01T17:09:51,,,,,,,,,,64,,,,,,,,,18.1,1724911200000,
